gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4890401492	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/148188240	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Morro Bay (CA)	California (CA)	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	35.371651	-120.864909	10.0						2016-07-07	7	7	2016	5422328	5422328	HUMAN_OBSERVATION							CC_BY_NC_4_0	Stichting Observation International	User 90734			2025-01-29T06:14:58.772Z		
4888187205	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/297108002	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Monterey (CA)	California (CA)	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	36.612548	-121.858013							2012-11-11	11	11	2012	5422328	5422328	HUMAN_OBSERVATION							CC_BY_NC_4_0	Stichting Observation International	User 809905			2025-01-29T06:19:10.771Z	StillImage	
4885416091	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/297107930	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Monterey (CA)	California (CA)	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	36.625448	-121.917686							2012-08-09	9	8	2012	5422328	5422328	HUMAN_OBSERVATION							CC_BY_NC_4_0	Stichting Observation International	User 875733			2025-01-29T06:19:01.452Z	StillImage	
4883835092	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/202551163	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Los Angeles (CA)	California (CA)	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	34.012258	-118.49699	25.0						2013-10-15	15	10	2013	5422328	5422328	HUMAN_OBSERVATION							CC_BY_NC_4_0	Stichting Observation International	User 114585			2025-01-29T06:16:30.969Z	StillImage	
4882479452	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/115051112	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	San Luis Obispo (CA)	California (CA)	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	35.565606	-121.108832	10.0						2011-08-10	10	8	2011	5422328	5422328	HUMAN_OBSERVATION							CC_BY_NC_4_0	Stichting Observation International	User 23170			2025-01-29T06:14:15.953Z	StillImage	
4856747883	e3dca178-5cef-456e-b3b0-6dc4b02bbd16	UCJEPS:UC:UC2075928	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	East end of Cuyler Harbor	California	PRESENT		0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	34.046082	-120.342988							2015-02-20	20	2	2015	5422328	5422328	PRESERVED_SPECIMEN		UC	UC2075928	170-IV-15-SMI			CC_BY_NC_4_0		Kathy Ann Miller			2024-06-30T01:52:51.119Z		CONTINENT_DERIVED_FROM_COORDINATES
4856423518	e3dca178-5cef-456e-b3b0-6dc4b02bbd16	UCJEPS:UC:UC2025814	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	San Nicolas Island. Southwest end.	California	PRESENT		0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	33.24881	-119.56558							2013-01-11	11	1	2013	5422328	5422328	PRESERVED_SPECIMEN		UC	UC2025814	SN-245-13			CC_BY_NC_4_0		Kathy Ann Miller			2024-06-30T01:52:51.445Z		CONTINENT_DERIVED_FROM_COORDINATES
4846776309	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4789277	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.041281	-118.580933	977.0						2016-12-03T12:19	3	12	2016	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	4789277		Brenna Green	2016-12-18T19:04:55	CC0_1_0	Ben Hayden	Ben Hayden			2025-01-22T00:55:36.571Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4600025182	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/185571513	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.663496	-121.258828	15.0						2016-10-31T13:21	31	10	2016	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	185571513		Heather Fulton-Bennett	2023-10-04T03:24:48	CC_BY_NC_4_0	Jon Pleizier	Jon Pleizier			2025-01-22T01:59:34.818Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597297448	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/190463576	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.580079	-117.805086	6720.0						2019-06-13T11:06	13	6	2019	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	190463576		Steve Addison	2023-11-09T03:46:10	CC_BY_NC_4_0	J.N.Darby	J.N.Darby			2025-01-22T03:25:45.660Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597222795	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127167590	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.619359	-121.902831	30.0						2017-06-25T09:18	25	6	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	127167590		Kyle Van Houtan	2022-07-21T01:12:55	CC_BY_4_0	Kyle Van Houtan	Kyle Van Houtan			2025-01-22T03:00:56.391Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596796814	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127167591	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.619261	-121.902777	5.0						2017-07-25T09:21	25	7	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	127167591		Kyle Van Houtan	2022-07-21T01:12:56	CC_BY_4_0	Kyle Van Houtan	Kyle Van Houtan			2025-01-22T03:00:56.480Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596795327	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/12434568	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.036864	-118.870613	6.0						2018-05-11T17:03:13	11	5	2018	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	12434568		Heather Fulton-Bennett	2018-05-14T02:19:46	CC_BY_NC_4_0	kale1234	kale1234			2025-01-22T02:32:02.052Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596740058	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/158527328	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.400375	-117.603269	83.0						2017-07-12T05:34:31	12	7	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	158527328		Heather Fulton-Bennett	2023-05-01T17:07:25	CC_BY_NC_4_0	keenurocyonlittoralis	keenurocyonlittoralis			2025-01-22T03:09:50.672Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596738351	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19188666	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.966065	-122.124208	147.0						2018-12-23T04:24	23	12	2018	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	19188666		Heather Fulton-Bennett	2020-05-04T02:59:54	CC_BY_NC_4_0	vivienneo	vivienneo			2025-01-22T01:01:08.577Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535751766	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201192468	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.168556	-121.673731	3762.0						2010-08-21T00:41:24	21	8	2010	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	201192468		patita23	2024-03-03T23:14:24	CC_BY_NC_4_0	patita23	patita23			2025-01-22T02:03:16.964Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516531340	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/12198915	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.545224	-117.797075	6.0						2018-05-06T08:50:14	6	5	2018	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	12198915		Heather Fulton-Bennett	2018-05-06T19:03:57	CC_BY_NC_4_0	dflores47	dflores47			2025-01-22T02:32:03.458Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171404312	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8526593	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.449062	-120.908295							2017-10-22T13:44:12	22	10	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	8526593		Noah Doughty	2017-10-24T01:19:00	CC_BY_4_0	Noah Doughty	Noah Doughty			2025-01-22T00:57:32.393Z	StillImage	COORDINATE_ROUNDED;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4145644834	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/170397337	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.572556	-121.113045	23.0						2016-07-28	28	7	2016	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	170397337		Noah Doughty	2023-07-01T16:17:19	CC_BY_NC_4_0	Laura H	Laura H			2025-01-22T01:51:45.884Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4116272336	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35681702	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.932747	-117.260819	2936.0						2018-08-04	4	8	2018	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	35681702		Darien Fiorino	2019-11-14T21:12:00	CC_BY_NC_4_0	Darien Fiorino	Darien Fiorino			2025-01-22T02:38:04.181Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4096339649	58ffefab-20aa-4cec-b0c0-dd7330ed7280	501_2020-10-16_2020-10-16_223	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Sea Lion Rookery	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.472012	-119.03066	350.0				0.0	0.0	2020-10-16	16	10	2020	5422328	5422328	HUMAN_OBSERVATION							CC_BY_4_0					2024-11-11T18:40:47.761Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
4096316238	58ffefab-20aa-4cec-b0c0-dd7330ed7280	92_2012-05-07_2012-05-10_223	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Sea Ridge	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	32.807991	-117.26793	350.0				0.0	0.0	2012-05-07/2012-05-10		5	2012	5422328	5422328	HUMAN_OBSERVATION							CC_BY_4_0					2024-11-11T18:40:47.680Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
4096310247	58ffefab-20aa-4cec-b0c0-dd7330ed7280	205_2017-11-17_2017-11-17_223	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Carrington Point	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.03352	-120.04391	350.0				0.0	0.0	2017-11-17	17	11	2017	5422328	5422328	HUMAN_OBSERVATION							CC_BY_4_0					2024-11-11T18:40:47.161Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
4096282845	58ffefab-20aa-4cec-b0c0-dd7330ed7280	46_2018-03-27_2018-03-27_223	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Crystal Cove	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.570782	-117.83773	350.0				0.0	0.0	2018-03-27	27	3	2018	5422328	5422328	HUMAN_OBSERVATION							CC_BY_4_0					2024-11-11T18:40:46.756Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
4096270900	58ffefab-20aa-4cec-b0c0-dd7330ed7280	32_2019-03-04_2019-03-04_223	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Shell Beach	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	35.168812	-120.69668	350.0				0.0	0.0	2019-03-04	4	3	2019	5422328	5422328	HUMAN_OBSERVATION							CC_BY_4_0					2024-11-11T18:40:46.745Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
4091375657	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/154513467	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.54674	-117.775674	3913.0						2019-01-01T00:00	1	1	2019	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	154513467		kai_moore	2023-04-12T02:35:08	CC_BY_NC_4_0	kai_moore	kai_moore			2025-01-22T03:09:06.104Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4062685492	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136378138	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.092683	-122.276097	122.0						2018-11-22T04:34	22	11	2018	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	136378138		Ocean Fleskes	2022-09-25T03:16:08	CC_BY_NC_4_0	Ocean Fleskes	Ocean Fleskes			2025-01-22T03:05:22.551Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4029224506	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147986022	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.578212	-117.849246	151.0						2011-08-13T17:43	13	8	2011	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	147986022		Michele Jones	2023-02-04T00:58:02	CC_BY_4_0	Michele Jones	Michele Jones			2025-01-22T01:40:26.812Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4029216016	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147986019	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.578212	-117.849246	151.0						2011-08-13T13:57	13	8	2011	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	147986019		Michele Jones	2023-02-04T00:58:01	CC_BY_4_0	Michele Jones	Michele Jones			2025-01-22T03:07:41.666Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4029120195	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147986039	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.579828	-117.853751							2018-07-27T15:40	27	7	2018	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	147986039		Michele Jones	2023-02-04T00:58:06	CC_BY_4_0	Michele Jones	Michele Jones			2025-01-22T01:40:04.847Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4022944134	1f64ed8b-0774-4a1a-8082-31f03ab0c57f	57465d90-dcef-44ec-b4fe-fe7b6a057651	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera	(Linnaeus) C.Agardh	US	Carlsbad	California	PRESENT		c10e9f64-38b0-4cb9-98d3-92b82cb7256a	33.159945	-117.355533							2015-07-17	17	7	2015	5422328	5422328	PRESERVED_SPECIMEN	HSC		HSC02837		Emily Board		CC_BY_4_0		Emily Board			2025-01-24T09:12:19.734Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4022316939	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147212915	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.555232	-121.930519	329.0						2016-03-22T13:08	22	3	2016	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	147212915		Michele Jones	2023-01-23T19:58:17	CC_BY_4_0	Michele Jones	Michele Jones			2025-01-22T01:40:29.063Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4014944070	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145968164	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.619516	-121.941911	122.0						2017-04-09T17:16	9	4	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	145968164		Amaris Corona Sandoval	2023-01-06T18:19:23	CC_BY_NC_4_0	marathontomay	marathontomay			2025-01-22T01:40:01.728Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4010597586	a204e694-be91-47b9-9ddd-0f63784e9626	4d00a24e-1235-47e0-aca9-414b5a941c37	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera	(Linnaeus) C.Agardh	US	Coal Oil Point.	California	PRESENT		cae7b6c7-669a-4261-9a34-6e8cdc16a125	34.406969	-119.877837	100.0				10.5	0.5	2015-01-14	14	1	2015	5422328	5422328	PRESERVED_SPECIMEN	UCSB		UCSB061326	s.n.			CC0_1_0		Christian Orsini			2025-01-24T09:19:39.529Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3994088668	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143520796	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.016547	-119.362161	7.0						2014-09-21T11:22	21	9	2014	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	143520796		Dirk Mezger	2022-12-02T21:52:09	CC_BY_NC_4_0	Dirk Mezger	Dirk Mezger			2025-01-22T01:38:44.543Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3988551978	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143519537	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.017037	-119.362908	4.0						2014-09-21T11:37	21	9	2014	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	143519537		Dirk Mezger	2022-12-02T21:30:04	CC_BY_NC_4_0	Dirk Mezger	Dirk Mezger			2025-01-22T01:38:45.015Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3986303617	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142570376	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.508852	-121.940761	299.0						2018-10-20T16:39	20	10	2018	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	142570376		Benny Albro	2022-11-22T01:15:41	CC_BY_NC_4_0	Benny Albro	Benny Albro			2025-01-22T01:38:34.335Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
